iyear,imonth,iday,country,country_txt,region,region_txt,provstate,city,latitude,longitude,attacktype1,attacktype1_txt,targtype1,targtype1_txt,natlty1,natlty1_txt,gname,weaptype1,weaptype1_txt,nkill,propextent,propextent_txt
2010,3,23,92,India,6,South Asia,Orissa,Sundargarh district,22.124002,84.043175,3,Bombing/Explosion,19,Transportation,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,3,23,92,India,6,South Asia,Bihar,Mahapur,24.605105,84.671527,3,Bombing/Explosion,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,2.0,3.0,Minor (likely < $1 million)
2010,3,23,92,India,6,South Asia,Bihar,Belsand,26.450211,85.399963,2,Armed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,0.0,4.0,Unknown
2010,3,23,92,India,6,South Asia,Bihar,Kanta Chowk,26.485169,85.315457,7,Facility/Infrastructure Attack,3,Police,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,3,23,92,India,6,South Asia,Orissa,Chitrakonda,18.108706,82.10879,7,Facility/Infrastructure Attack,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,3,23,92,India,6,South Asia,Jharkhand,Dumka,24.316127,87.261257,2,Armed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2010,3,23,92,India,6,South Asia,Jharkhand,Latehar district,23.744186,84.504429,3,Bombing/Explosion,19,Transportation,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,3,23,92,India,6,South Asia,Orissa,Ambajhari,18.864418,84.060038,2,Armed Assault,3,Police,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,3.0,,
2010,3,24,92,India,6,South Asia,Bihar,Bheldi,25.900723,84.955617,7,Facility/Infrastructure Attack,3,Police,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,0.0,3.0,Minor (likely < $1 million)
2010,3,24,92,India,6,South Asia,West Bengal,Joynagar,22.68337,87.99594,6,Hostage Taking (Kidnapping),22,Violent Political Party,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2010,3,25,92,India,6,South Asia,Jharkhand,Latehar district,23.744186,84.504429,2,Armed Assault,20,Unknown,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2010,3,25,92,India,6,South Asia,Jharkhand,Giridih district,24.179793,86.306772,2,Armed Assault,3,Police,92.0,India,Communist Party of India - Maoist (CPI-Maoist),9,Melee,1.0,,
2010,3,25,92,India,6,South Asia,Orissa,Malkangiri district,18.364195,81.892418,2,Armed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2010,3,25,92,India,6,South Asia,West Bengal,West Midnapore district,22.404193,87.379866,7,Facility/Infrastructure Attack,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,3,25,92,India,6,South Asia,West Bengal,Dharampur,22.87687,88.384625,3,Bombing/Explosion,3,Police,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,4.0,Unknown
2010,3,26,92,India,6,South Asia,Bihar,Tilauthar,25.068355,84.013843,3,Bombing/Explosion,3,Police,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,3,28,92,India,6,South Asia,Bihar,Kaimur district,25.053548,83.679836,3,Bombing/Explosion,8,Educational Institution,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,3,28,92,India,6,South Asia,Bihar,Rohtas district,25.069025,84.018343,3,Bombing/Explosion,8,Educational Institution,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,2.0,Major (likely >= $1 million but < $1 billion)
2010,3,30,92,India,6,South Asia,Bihar,Pipawar,24.390426,84.456646,2,Armed Assault,14,Private Citizens & Property,92.0,India,People's Liberation Front of India,5,Firearms,0.0,3.0,Minor (likely < $1 million)
2010,3,30,92,India,6,South Asia,Jharkhand,East Singhbhum district,22.486676,86.499655,2,Armed Assault,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2010,3,30,92,India,6,South Asia,West Bengal,Khalsi Bhanga,22.33082,87.128572,6,Hostage Taking (Kidnapping),22,Violent Political Party,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2010,4,1,92,India,6,South Asia,Jammu and Kashmir,Awantipora,33.921168,75.014605,3,Bombing/Explosion,19,Transportation,92.0,India,Lashkar-e-Taiba (LeT),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,1,92,India,6,South Asia,Orissa,Jajpur,20.848333,86.337222,7,Facility/Infrastructure Attack,16,Telecommunication,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,4,4,92,India,6,South Asia,Jharkhand,Palamu district,24.128611,84.185712,3,Bombing/Explosion,8,Educational Institution,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,4,92,India,6,South Asia,West Bengal,Malabati,22.59834,86.864691,2,Armed Assault,22,Violent Political Party,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2010,4,5,92,India,6,South Asia,Jharkhand,Latehar district,23.744186,84.504429,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,5,92,India,6,South Asia,Orissa,Koraput district,18.815236,82.712102,3,Bombing/Explosion,3,Police,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,9.0,3.0,Minor (likely < $1 million)
2010,4,6,92,India,6,South Asia,Chhattisgarh,Dantewada district,18.9,81.35,2,Armed Assault,3,Police,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,82.0,3.0,Minor (likely < $1 million)
2010,4,7,92,India,6,South Asia,Bihar,Darbhanga district,26.160391,85.900173,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),13,Unknown,0.0,,
2010,4,8,92,India,6,South Asia,Manipur,Imphal,24.798346,93.94043,3,Bombing/Explosion,2,Government (General),92.0,India,Unknown,6,Explosives,0.0,,
2010,4,9,92,India,6,South Asia,West Bengal,Rasua,22.394329,87.099879,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,2.0,,
2010,4,9,92,India,6,South Asia,Manipur,Imphal,24.798346,93.94043,3,Bombing/Explosion,2,Government (General),92.0,India,Unknown,6,Explosives,0.0,4.0,Unknown
2010,4,10,92,India,6,South Asia,Orissa,Koraput district,18.815236,82.712102,3,Bombing/Explosion,19,Transportation,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,10,92,India,6,South Asia,Bihar,Sarodag,24.574312,83.640053,3,Bombing/Explosion,8,Educational Institution,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,10,92,India,6,South Asia,Bihar,Sarodag,24.574312,83.640053,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,10,92,India,6,South Asia,Bihar,Sarodag,24.574312,83.640053,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,10,92,India,6,South Asia,Bihar,Sarodag,24.574312,83.640053,3,Bombing/Explosion,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,11,92,India,6,South Asia,Maharashtra,Sironcha,18.847716,79.961237,2,Armed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),9,Melee,1.0,,
2010,4,11,92,India,6,South Asia,Orissa,Mayurbhanj,22.008698,86.418731,6,Hostage Taking (Kidnapping),1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2010,4,12,92,India,6,South Asia,West Bengal,Lalgarh,22.585272,87.049698,9,Unknown,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),13,Unknown,2.0,,
2010,4,12,92,India,6,South Asia,Bihar,Bishanpur,26.802177,85.54704,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),9,Melee,2.0,,
2010,4,12,92,India,6,South Asia,Bihar,Bishanpur,26.802177,85.54704,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),9,Melee,1.0,,
2010,4,12,92,India,6,South Asia,Jharkhand,Bokaro,23.669296,86.151112,2,Armed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),9,Melee,1.0,,
2010,4,14,92,India,6,South Asia,West Bengal,Bagjhapa,22.586023,87.051109,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2010,4,14,92,India,6,South Asia,Uttar Pradesh,Mahoba,25.292096,79.872417,3,Bombing/Explosion,19,Transportation,92.0,India,Students Islamic Movement of India (SIMI),6,Explosives,0.0,,
2010,4,15,92,India,6,South Asia,Kerala,Thiruvalla,9.383452,76.574057,7,Facility/Infrastructure Attack,14,Private Citizens & Property,92.0,India,Unknown,8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,4,15,92,India,6,South Asia,Kerala,Chombala,11.668413,75.558754,3,Bombing/Explosion,3,Police,92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,15,92,India,6,South Asia,West Bengal,Banduan,22.875122,86.505971,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2010,4,15,92,India,6,South Asia,Manipur,Mayang Langjing,24.855995,93.861713,3,Bombing/Explosion,2,Government (General),92.0,India,Unknown,6,Explosives,0.0,,
2010,4,15,92,India,6,South Asia,Manipur,Imphal East district,24.817011,93.936844,7,Facility/Infrastructure Attack,1,Business,92.0,India,New People's Army (NPA),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,4,15,92,India,6,South Asia,Bihar,Seema,24.749905,84.370896,7,Facility/Infrastructure Attack,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,4,15,92,India,6,South Asia,Bihar,Vaishali district,25.683821,85.354965,7,Facility/Infrastructure Attack,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,4,17,92,India,6,South Asia,Chhattisgarh,Chintalnar,18.340368,81.18164,2,Armed Assault,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,0.0,,
2010,4,17,92,India,6,South Asia,Karnataka,Bangalore,12.978737,77.59964,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Hizbul Mujahideen (HM),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,19,92,India,6,South Asia,Assam,Sonitpor district,26.678779,92.857672,2,Armed Assault,14,Private Citizens & Property,92.0,India,National Democratic Front of Bodoland (NDFB),5,Firearms,1.0,4.0,Unknown
2010,4,19,92,India,6,South Asia,Jharkhand,Karrampada,22.06054,85.237313,3,Bombing/Explosion,9,Food or Water Supply,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,19,92,India,6,South Asia,Chhattisgarh,Dantewada district,18.9,81.35,7,Facility/Infrastructure Attack,19,Transportation,92.0,India,Communist Party of India - Maoist (CPI-Maoist),11,Sabotage Equipment,0.0,4.0,Unknown
2010,4,20,92,India,6,South Asia,Andhra pradesh,Lankapakalu,17.686294,83.218955,8,Unarmed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),9,Melee,0.0,4.0,Unknown
2010,4,20,92,India,6,South Asia,Andhra pradesh,Visakhapatnam district,17.68659,83.21824,7,Facility/Infrastructure Attack,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,4,20,92,India,6,South Asia,Chhattisgarh,Bijapur,18.791667,80.816667,2,Armed Assault,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
2010,4,21,92,India,6,South Asia,West Bengal,Purnapani,22.576127,87.084911,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),13,Unknown,1.0,,
2010,4,22,92,India,6,South Asia,Jharkhand,Lanjo,22.365086,85.437557,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
2010,4,22,92,India,6,South Asia,Orissa,Malkangiri district,18.364195,81.892418,3,Bombing/Explosion,16,Telecommunication,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,22,92,India,6,South Asia,Uttar Pradesh,Bahraich,27.58,81.6,7,Facility/Infrastructure Attack,2,Government (General),92.0,India,Unknown,8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,4,22,92,India,6,South Asia,Jammu and Kashmir,Anantnag,33.732216,75.157913,3,Bombing/Explosion,8,Educational Institution,92.0,India,Unknown,6,Explosives,0.0,,
2010,4,23,92,India,6,South Asia,West Bengal,Nayagram,22.032336,87.174696,2,Armed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
2010,4,24,92,India,6,South Asia,West Bengal,Ranibandh,22.8667,86.7833,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),13,Unknown,1.0,4.0,Unknown
2010,4,24,92,India,6,South Asia,Andhra pradesh,Koyyuru,17.655135,82.218405,7,Facility/Infrastructure Attack,3,Police,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,4,24,92,India,6,South Asia,Bihar,Banglwa,25.380634,86.465382,3,Bombing/Explosion,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,24,92,India,6,South Asia,West Bengal,Basudebpur,24.456241,88.063812,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,24,92,India,6,South Asia,West Bengal,West Midnapore district,22.404193,87.379866,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),13,Unknown,1.0,4.0,Unknown
2010,4,25,92,India,6,South Asia,Andhra pradesh,Lankapakalu,17.686294,83.218955,7,Facility/Infrastructure Attack,19,Transportation,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,4,25,92,India,6,South Asia,Orissa,Bandugaon,18.936128,83.251906,3,Bombing/Explosion,19,Transportation,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,26,92,India,6,South Asia,West Bengal,Bamal,22.55482,87.043064,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
2010,4,27,92,India,6,South Asia,West Bengal,Midnapore,22.424109,87.318986,3,Bombing/Explosion,19,Transportation,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,27,92,India,6,South Asia,West Bengal,Kuturia,22.475775,87.316819,3,Bombing/Explosion,19,Transportation,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,,
2010,4,28,92,India,6,South Asia,Orissa,Nuapada district,20.806018,82.536139,3,Bombing/Explosion,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,1.0,3.0,Minor (likely < $1 million)
2010,4,28,92,India,6,South Asia,Chhattisgarh,Bijapur,18.791667,80.816667,3,Bombing/Explosion,16,Telecommunication,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,28,92,India,6,South Asia,West Bengal,Gohomidanga,22.525776,87.060939,2,Armed Assault,17,Terrorists/Non-State Militia,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
2010,4,28,92,India,6,South Asia,West Bengal,Salboni,22.562035,87.154756,6,Hostage Taking (Kidnapping),17,Terrorists/Non-State Militia,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
2010,4,28,92,India,6,South Asia,Orissa,Lakshimpur,18.993153,83.115303,3,Bombing/Explosion,19,Transportation,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,4,29,92,India,6,South Asia,Assam,Haflong,25.163377,93.012589,3,Bombing/Explosion,3,Police,92.0,India,Unknown,6,Explosives,0.0,,
2010,4,29,92,India,6,South Asia,Assam,Haflong,25.163377,93.012589,3,Bombing/Explosion,3,Police,92.0,India,Unknown,6,Explosives,0.0,,
2010,4,30,92,India,6,South Asia,Jharkhand,Chatra,24.204235,84.870937,2,Armed Assault,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,2.0,4.0,Unknown
2010,4,30,92,India,6,South Asia,Orissa,Kalimela,17.837685,81.429027,2,Armed Assault,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
2010,5,1,92,India,6,South Asia,Orissa,Malkangiri district,18.364195,81.892418,3,Bombing/Explosion,8,Educational Institution,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2010,5,1,92,India,6,South Asia,West Bengal,Midnapore,22.424109,87.318986,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2010,5,2,92,India,6,South Asia,Chhattisgarh,Bijapur,18.791667,80.816667,2,Armed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
2010,5,2,92,India,6,South Asia,Jammu and Kashmir,Doda district,33.14575,75.548049,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2010,5,2,92,India,6,South Asia,Jharkhand,East Singhbhum district,22.486676,86.499655,2,Armed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
2010,5,2,92,India,6,South Asia,Jharkhand,Simdega district,22.610968,84.502431,9,Unknown,22,Violent Political Party,92.0,India,People's Liberation Front of India,13,Unknown,1.0,4.0,Unknown
2010,5,3,92,India,6,South Asia,Nagaland,Viswema,25.561454,94.144979,7,Facility/Infrastructure Attack,1,Business,92.0,India,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2010,5,4,92,India,6,South Asia,West Bengal,Lalgarh,22.585272,87.049698,2,Armed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
2010,5,4,92,India,6,South Asia,West Bengal,Murari,22.566455,87.179183,2,Armed Assault,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
2010,5,4,92,India,6,South Asia,West Bengal,West Midnapore district,22.404193,87.379866,6,Hostage Taking (Kidnapping),20,Unknown,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,4.0,Unknown
